Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
888643,907,8/13/2015 15:06,Temporary Transbay Terminal (Howard at Beale),55,8/13/2015 15:21,San Francisco Caltrain 2 (330 Townsend),69,563,Subscriber,94158
888642,231,8/13/2015 15:05,2nd at Folsom,62,8/13/2015 15:08,2nd at Townsend,61,472,Subscriber,94115
888641,643,8/13/2015 15:03,Townsend at 7th,65,8/13/2015 15:14,Market at 10th,67,391,Customer,94611
888640,581,8/13/2015 15:02,San Francisco Caltrain 2 (330 Townsend),69,8/13/2015 15:11,Harry Bridges Plaza (Ferry Building),50,326,Subscriber,94591
888639,263,8/13/2015 14:57,Embarcadero at Vallejo,48,8/13/2015 15:02,Steuart at Market,74,598,Subscriber,94602
888638,216,8/13/2015 14:57,Townsend at 7th,65,8/13/2015 15:00,San Francisco Caltrain 2 (330 Townsend),69,387,Subscriber,95051
888637,303,8/13/2015 14:55,Harry Bridges Plaza (Ferry Building),50,8/13/2015 15:00,Clay at Battery,41,327,Subscriber,94303
888636,632,8/13/2015 14:55,Townsend at 7th,65,8/13/2015 15:06,Market at 10th,67,601,Subscriber,94102
888635,377,8/13/2015 14:53,Temporary Transbay Terminal (Howard at Beale),55,8/13/2015 14:59,5th at Howard,57,453,Subscriber,94117
888634,818,8/13/2015 14:51,5th at Howard,57,8/13/2015 15:05,Post at Kearny,47,497,Customer,2135
888633,335,8/13/2015 14:48,San Francisco Caltrain (Townsend at 4th),70,8/13/2015 14:54,Townsend at 7th,65,137,Subscriber,94107
888632,1493,8/13/2015 14:46,Mountain View Caltrain Station,28,8/13/2015 15:11,San Antonio Caltrain Station,29,258,Customer,110847
888631,449,8/13/2015 14:45,Post at Kearny,47,8/13/2015 14:53,Steuart at Market,74,322,Subscriber,95620
888630,274,8/13/2015 14:39,2nd at Folsom,62,8/13/2015 14:44,5th at Howard,57,497,Subscriber,94107
888629,335,8/13/2015 14:39,2nd at Folsom,62,8/13/2015 14:44,Harry Bridges Plaza (Ferry Building),50,327,Subscriber,94105
888628,734,8/13/2015 14:35,Commercial at Montgomery,45,8/13/2015 14:48,Embarcadero at Bryant,54,522,Subscriber,94105
888627,360,8/13/2015 14:30,Post at Kearny,47,8/13/2015 14:36,Spear at Folsom,49,351,Subscriber,94602
888626,463,8/13/2015 14:28,San Francisco Caltrain 2 (330 Townsend),69,8/13/2015 14:36,2nd at Folsom,62,214,Subscriber,94107
888625,412,8/13/2015 14:26,Beale at Market,56,8/13/2015 14:33,Washington at Kearny,46,468,Subscriber,94117
888624,1130,8/13/2015 14:25,Townsend at 7th,65,8/13/2015 14:44,Townsend at 7th,65,69,Subscriber,94103
888623,1136,8/13/2015 14:25,Townsend at 7th,65,8/13/2015 14:44,Townsend at 7th,65,575,Subscriber,94043
888622,1122,8/13/2015 14:25,Townsend at 7th,65,8/13/2015 14:44,Townsend at 7th,65,387,Subscriber,94103
888621,173,8/13/2015 14:18,Davis at Jackson,42,8/13/2015 14:21,Embarcadero at Vallejo,48,360,Subscriber,94804
888620,415,8/13/2015 14:16,Powell Street BART,39,8/13/2015 14:23,South Van Ness at Market,66,343,Subscriber,94596
888619,6522,8/13/2015 14:16,Howard at 2nd,63,8/13/2015 16:04,Howard at 2nd,63,328,Subscriber,94019
888618,445,8/13/2015 14:15,South Van Ness at Market,66,8/13/2015 14:23,Market at 4th,76,310,Customer,94114
888617,890,8/13/2015 14:15,Steuart at Market,74,8/13/2015 14:30,2nd at South Park,64,456,Customer,53715
888616,912,8/13/2015 14:15,Steuart at Market,74,8/13/2015 14:30,2nd at South Park,64,599,Customer,53715
888614,518,8/13/2015 14:13,Steuart at Market,74,8/13/2015 14:22,Post at Kearny,47,322,Subscriber,95620
888613,440,8/13/2015 14:12,Embarcadero at Bryant,54,8/13/2015 14:20,Mechanics Plaza (Market at Battery),75,413,Subscriber,94105
888612,208,8/13/2015 14:10,Powell Street BART,39,8/13/2015 14:14,Post at Kearny,47,351,Subscriber,94602
888611,486,8/13/2015 14:10,San Francisco Caltrain (Townsend at 4th),70,8/13/2015 14:18,Howard at 2nd,63,607,Customer,94610
888610,936,8/13/2015 14:08,Embarcadero at Vallejo,48,8/13/2015 14:24,Embarcadero at Sansome,60,379,Customer,44122
888609,475,8/13/2015 14:08,Market at 4th,76,8/13/2015 14:16,Market at 10th,67,432,Customer,nil
888608,785,8/13/2015 14:07,Spear at Folsom,49,8/13/2015 14:20,Townsend at 7th,65,391,Subscriber,94607
888607,705,8/13/2015 14:05,Market at 4th,76,8/13/2015 14:17,2nd at Townsend,61,454,Subscriber,94112
888605,1907,8/13/2015 14:02,Embarcadero at Vallejo,48,8/13/2015 14:34,Embarcadero at Sansome,60,477,Customer,94707
888604,1908,8/13/2015 14:02,Embarcadero at Vallejo,48,8/13/2015 14:34,Embarcadero at Sansome,60,498,Customer,94707
888603,664,8/13/2015 14:01,Powell Street BART,39,8/13/2015 14:12,Spear at Folsom,49,429,Subscriber,94105
888602,294,8/13/2015 14:01,Embarcadero at Sansome,60,8/13/2015 14:06,Steuart at Market,74,599,Subscriber,94597
888601,1613,8/13/2015 13:59,Embarcadero at Folsom,51,8/13/2015 14:26,Embarcadero at Sansome,60,613,Customer,10025
888600,567,8/13/2015 13:55,Civic Center BART (7th at Market),72,8/13/2015 14:05,2nd at South Park,64,592,Subscriber,94122
888599,187,8/13/2015 13:59,San Salvador at 1st,8,8/13/2015 14:02,Paseo de San Antonio,7,679,Subscriber,95113
888598,440,8/13/2015 13:58,2nd at South Park,64,8/13/2015 14:06,Market at Sansome,77,611,Subscriber,94025
888597,1727,8/13/2015 13:57,Embarcadero at Folsom,51,8/13/2015 14:26,Embarcadero at Sansome,60,535,Customer,94114
888596,259,8/13/2015 13:55,Steuart at Market,74,8/13/2015 13:59,Embarcadero at Bryant,54,579,Subscriber,94110
888595,163,8/13/2015 13:54,Embarcadero at Folsom,51,8/13/2015 13:56,Embarcadero at Folsom,51,505,Customer,10025
888594,1969,8/13/2015 13:54,Embarcadero at Folsom,51,8/13/2015 14:26,Embarcadero at Sansome,60,356,Customer,10025
888593,356,8/13/2015 13:53,Civic Center BART (7th at Market),72,8/13/2015 13:59,5th at Howard,57,546,Subscriber,95035
888592,275,8/13/2015 13:52,Powell Street BART,39,8/13/2015 13:57,Market at Sansome,77,380,Subscriber,94110
888591,700,8/13/2015 13:53,Washington at Kearny,46,8/13/2015 14:04,Market at Sansome,77,300,Customer,94109
888590,348,8/13/2015 13:51,Powell Street BART,39,8/13/2015 13:57,San Francisco Caltrain 2 (330 Townsend),69,532,Subscriber,94107
888589,120,8/13/2015 13:48,Broadway St at Battery St,82,8/13/2015 13:50,Clay at Battery,41,877,Subscriber,94610
888588,2937,8/13/2015 13:46,Embarcadero at Folsom,51,8/13/2015 14:35,Embarcadero at Folsom,51,352,Customer,93612
888587,2952,8/13/2015 13:45,Embarcadero at Folsom,51,8/13/2015 14:35,Embarcadero at Folsom,51,573,Customer,93612
888586,826,8/13/2015 13:44,Embarcadero at Sansome,60,8/13/2015 13:58,Mechanics Plaza (Market at Battery),75,487,Customer,60047
888585,853,8/13/2015 13:44,Embarcadero at Sansome,60,8/13/2015 13:58,Mechanics Plaza (Market at Battery),75,111,Customer,60047
888584,256,8/13/2015 13:43,San Jose Diridon Caltrain Station,2,8/13/2015 13:47,Adobe on Almaden,5,190,Subscriber,95113
888583,1516,8/13/2015 13:41,2nd at Townsend,61,8/13/2015 14:07,Harry Bridges Plaza (Ferry Building),50,506,Customer,95624
888582,1506,8/13/2015 13:41,2nd at Townsend,61,8/13/2015 14:06,Harry Bridges Plaza (Ferry Building),50,586,Customer,95827
888581,286,8/13/2015 13:41,San Francisco Caltrain 2 (330 Townsend),69,8/13/2015 13:46,Townsend at 7th,65,393,Subscriber,94607
888580,444,8/13/2015 13:41,Davis at Jackson,42,8/13/2015 13:48,Market at Sansome,77,268,Subscriber,94306
888578,148,8/13/2015 13:39,Market at 10th,67,8/13/2015 13:41,Market at 10th,67,482,Subscriber,94107
888577,490,8/13/2015 13:38,Temporary Transbay Terminal (Howard at Beale),55,8/13/2015 13:47,Grant Avenue at Columbus Avenue,73,589,Subscriber,94133
888576,259,8/13/2015 13:38,2nd at Townsend,61,8/13/2015 13:42,Howard at 2nd,63,328,Subscriber,94115
888575,912,8/13/2015 13:38,Townsend at 7th,65,8/13/2015 13:53,Harry Bridges Plaza (Ferry Building),50,86,Subscriber,94107
888573,949,8/13/2015 13:35,Davis at Jackson,42,8/13/2015 13:51,San Francisco Caltrain (Townsend at 4th),70,631,Subscriber,94111
888570,376,8/13/2015 13:31,Embarcadero at Folsom,51,8/13/2015 13:38,2nd at Townsend,61,586,Subscriber,94062
888569,581,8/13/2015 13:24,Howard at 2nd,63,8/13/2015 13:34,San Francisco Caltrain (Townsend at 4th),70,607,Customer,94610
888568,246,8/13/2015 13:21,Townsend at 7th,65,8/13/2015 13:25,San Francisco Caltrain 2 (330 Townsend),69,393,Subscriber,94110
888567,506,8/13/2015 13:21,Embarcadero at Folsom,51,8/13/2015 13:29,Embarcadero at Sansome,60,279,Subscriber,94080
888566,120,8/13/2015 13:14,Broadway St at Battery St,82,8/13/2015 13:16,Davis at Jackson,42,451,Subscriber,94133
888565,330,8/13/2015 13:14,2nd at Folsom,62,8/13/2015 13:19,Beale at Market,56,315,Subscriber,94611
888564,447,8/13/2015 13:11,Embarcadero at Sansome,60,8/13/2015 13:18,Beale at Market,56,29,Subscriber,94111
888563,243,8/13/2015 13:10,Beale at Market,56,8/13/2015 13:14,Spear at Folsom,49,259,Subscriber,94080
888562,450,8/13/2015 13:10,5th at Howard,57,8/13/2015 13:17,Civic Center BART (7th at Market),72,546,Subscriber,95035
888561,6176,8/13/2015 13:10,Market at Sansome,77,8/13/2015 14:52,Market at 4th,76,557,Customer,2200
888560,266,8/13/2015 13:09,Harry Bridges Plaza (Ferry Building),50,8/13/2015 13:14,Embarcadero at Vallejo,48,418,Subscriber,94608
888559,6179,8/13/2015 13:09,Market at Sansome,77,8/13/2015 14:52,Market at 4th,76,348,Customer,2200
888558,1096,8/13/2015 13:09,Harry Bridges Plaza (Ferry Building),50,8/13/2015 13:27,San Francisco Caltrain (Townsend at 4th),70,504,Subscriber,94107
888557,281,8/13/2015 13:08,San Francisco Caltrain (Townsend at 4th),70,8/13/2015 13:13,5th at Howard,57,519,Subscriber,94105
888556,633,8/13/2015 13:07,Civic Center BART (7th at Market),72,8/13/2015 13:18,Market at 4th,76,309,Customer,2110041
888555,951,8/13/2015 13:06,2nd at South Park,64,8/13/2015 13:22,Steuart at Market,74,16,Subscriber,94553
888554,522,8/13/2015 13:05,Civic Center BART (7th at Market),72,8/13/2015 13:14,San Francisco Caltrain 2 (330 Townsend),69,318,Subscriber,94597
888553,1116,8/13/2015 13:05,Embarcadero at Bryant,54,8/13/2015 13:24,Embarcadero at Sansome,60,193,Customer,nil
888552,1030,8/13/2015 13:05,Embarcadero at Bryant,54,8/13/2015 13:22,Embarcadero at Sansome,60,484,Customer,nil
888551,224,8/13/2015 13:04,Steuart at Market,74,8/13/2015 13:08,Temporary Transbay Terminal (Howard at Beale),55,382,Subscriber,94061
888550,607,8/13/2015 13:04,Embarcadero at Folsom,51,8/13/2015 13:14,San Francisco Caltrain (Townsend at 4th),70,651,Subscriber,94105
888549,325,8/13/2015 13:03,Davis at Jackson,42,8/13/2015 13:09,Embarcadero at Sansome,60,487,Subscriber,94111
888548,392,8/13/2015 13:03,Franklin at Maple,21,8/13/2015 13:09,San Mateo County Center,23,657,Subscriber,94061
888547,205,8/13/2015 13:02,Yerba Buena Center of the Arts (3rd @ Howard),68,8/13/2015 13:05,Howard at 2nd,63,619,Customer,94607
888546,255,8/13/2015 13:01,Market at 4th,76,8/13/2015 13:06,Civic Center BART (7th at Market),72,400,Subscriber,94602
888545,319,8/13/2015 13:01,Market at Sansome,77,8/13/2015 13:07,2nd at South Park,64,597,Subscriber,94118
888544,299,8/13/2015 13:01,Yerba Buena Center of the Arts (3rd @ Howard),68,8/13/2015 13:06,Howard at 2nd,63,325,Customer,nil
888543,348,8/13/2015 13:00,Market at Sansome,77,8/13/2015 13:06,Washington at Kearny,46,583,Subscriber,94709
888542,269,8/13/2015 13:00,Market at 4th,76,8/13/2015 13:04,Civic Center BART (7th at Market),72,378,Subscriber,94109
888541,864,8/13/2015 12:59,Howard at 2nd,63,8/13/2015 13:13,Embarcadero at Bryant,54,409,Subscriber,94066
888540,245,8/13/2015 12:58,Market at Sansome,77,8/13/2015 13:03,2nd at South Park,64,611,Subscriber,94609
888539,392,8/13/2015 12:58,Paseo de San Antonio,7,8/13/2015 13:04,San Jose Diridon Caltrain Station,2,129,Subscriber,94117
888538,456,8/13/2015 12:58,Harry Bridges Plaza (Ferry Building),50,8/13/2015 13:05,Embarcadero at Sansome,60,599,Subscriber,94102
888537,708,8/13/2015 12:57,Mechanics Plaza (Market at Battery),75,8/13/2015 13:09,Embarcadero at Bryant,54,494,Subscriber,94105
888536,223,8/13/2015 12:55,Embarcadero at Vallejo,48,8/13/2015 12:59,Davis at Jackson,42,553,Subscriber,94804
888532,449,8/13/2015 12:54,5th at Howard,57,8/13/2015 13:01,Commercial at Montgomery,45,525,Subscriber,94611
888531,493,8/13/2015 12:50,Santa Clara at Almaden,4,8/13/2015 12:58,MLK Library,11,205,Subscriber,95113
888530,181,8/13/2015 12:49,Market at Sansome,77,8/13/2015 12:52,Market at 4th,76,378,Subscriber,94103
888529,156,8/13/2015 12:49,Market at Sansome,77,8/13/2015 12:51,Beale at Market,56,374,Subscriber,94109
888528,454,8/13/2015 12:48,5th at Howard,57,8/13/2015 12:55,2nd at Folsom,62,443,Subscriber,94597
888527,198,8/13/2015 12:48,Embarcadero at Bryant,54,8/13/2015 12:51,Spear at Folsom,49,444,Subscriber,94401
888526,465,8/13/2015 12:46,Mechanics Plaza (Market at Battery),75,8/13/2015 12:54,Civic Center BART (7th at Market),72,592,Subscriber,94110
888523,126,8/13/2015 12:45,Post at Kearny,47,8/13/2015 12:47,Market at Sansome,77,557,Subscriber,94501
888519,360,8/13/2015 12:43,San Jose City Hall,10,8/13/2015 12:49,Santa Clara at Almaden,4,205,Subscriber,95113
888518,150,8/13/2015 12:43,Market at 10th,67,8/13/2015 12:45,San Francisco City Hall,58,353,Subscriber,94530
888512,201,8/13/2015 12:40,Market at Sansome,77,8/13/2015 12:43,2nd at Folsom,62,340,Subscriber,94107
888511,624,8/13/2015 12:40,Embarcadero at Vallejo,48,8/13/2015 12:50,Howard at 2nd,63,607,Subscriber,94123
888510,325,8/13/2015 12:38,Beale at Market,56,8/13/2015 12:43,2nd at Folsom,62,472,Subscriber,94611
888509,1506,8/13/2015 12:38,San Francisco Caltrain 2 (330 Townsend),69,8/13/2015 13:03,Embarcadero at Bryant,54,484,Customer,nil
888508,1517,8/13/2015 12:38,San Francisco Caltrain 2 (330 Townsend),69,8/13/2015 13:03,Embarcadero at Bryant,54,193,Customer,nil
888507,604,8/13/2015 12:38,Harry Bridges Plaza (Ferry Building),50,8/13/2015 12:48,2nd at Townsend,61,506,Subscriber,94549
888506,614,8/13/2015 12:37,Harry Bridges Plaza (Ferry Building),50,8/13/2015 12:47,2nd at Townsend,61,292,Subscriber,94301
888505,660,8/13/2015 12:37,Harry Bridges Plaza (Ferry Building),50,8/13/2015 12:48,2nd at Townsend,61,608,Subscriber,94107
888504,699,8/13/2015 12:37,Harry Bridges Plaza (Ferry Building),50,8/13/2015 12:48,2nd at Townsend,61,328,Subscriber,94563
888503,536,8/13/2015 12:35,5th at Howard,57,8/13/2015 12:44,2nd at Townsend,61,423,Subscriber,94117
888502,357,8/13/2015 12:34,2nd at South Park,64,8/13/2015 12:40,Mechanics Plaza (Market at Battery),75,347,Subscriber,94107
888501,824,8/13/2015 12:32,Embarcadero at Bryant,54,8/13/2015 12:46,Powell Street BART,39,532,Subscriber,94105
888500,873,8/13/2015 12:31,Howard at 2nd,63,8/13/2015 12:46,Townsend at 7th,65,512,Subscriber,94110
888499,274,8/13/2015 12:31,Embarcadero at Vallejo,48,8/13/2015 12:36,Steuart at Market,74,382,Subscriber,94114
888498,369,8/13/2015 12:30,Market at Sansome,77,8/13/2015 12:37,Davis at Jackson,42,268,Subscriber,94306
888497,236,8/13/2015 12:28,5th at Howard,57,8/13/2015 12:32,Powell Street BART,39,351,Customer,2090
888496,766,8/13/2015 12:25,Market at 4th,76,8/13/2015 12:38,San Francisco Caltrain (Townsend at 4th),70,137,Subscriber,95126
888495,655,8/13/2015 12:24,Washington at Kearny,46,8/13/2015 12:35,Powell Street BART,39,632,Subscriber,94133
888494,280,8/13/2015 12:24,Market at Sansome,77,8/13/2015 12:28,Embarcadero at Folsom,51,432,Subscriber,94105
888493,377,8/13/2015 12:23,Post at Kearny,47,8/13/2015 12:30,2nd at South Park,64,489,Subscriber,94107
888492,595,8/13/2015 12:23,Embarcadero at Sansome,60,8/13/2015 12:33,Mechanics Plaza (Market at Battery),75,592,Subscriber,94115
888491,341,8/13/2015 12:22,2nd at South Park,64,8/13/2015 12:28,5th at Howard,57,423,Subscriber,94117
888490,536,8/13/2015 12:21,Embarcadero at Sansome,60,8/13/2015 12:30,Harry Bridges Plaza (Ferry Building),50,377,Subscriber,94102
888489,748,8/13/2015 12:21,Santa Clara County Civic Center,80,8/13/2015 12:33,San Pedro Square,6,667,Subscriber,95110
888488,701,8/13/2015 12:19,Golden Gate at Polk,59,8/13/2015 12:30,San Francisco Caltrain 2 (330 Townsend),69,214,Subscriber,94061
888487,471,8/13/2015 12:18,Embarcadero at Bryant,54,8/13/2015 12:26,Embarcadero at Vallejo,48,598,Subscriber,94105
888486,1105,8/13/2015 12:17,Market at 10th,67,8/13/2015 12:35,Post at Kearny,47,556,Customer,2200
888484,1126,8/13/2015 12:17,Market at 10th,67,8/13/2015 12:36,Post at Kearny,47,557,Customer,2200
888483,495,8/13/2015 12:16,Embarcadero at Sansome,60,8/13/2015 12:25,Embarcadero at Folsom,51,505,Subscriber,94080
888482,607,8/13/2015 12:16,Market at Sansome,77,8/13/2015 12:26,Embarcadero at Vallejo,48,382,Subscriber,94123
888481,676,8/13/2015 12:16,Grant Avenue at Columbus Avenue,73,8/13/2015 12:27,Powell at Post (Union Square),71,426,Customer,nil
888480,706,8/13/2015 12:15,Grant Avenue at Columbus Avenue,73,8/13/2015 12:27,Powell at Post (Union Square),71,371,Customer,nil
888479,730,8/13/2015 12:15,Market at Sansome,77,8/13/2015 12:27,San Francisco Caltrain (Townsend at 4th),70,618,Subscriber,94549
888478,325,8/13/2015 12:15,San Francisco Caltrain (Townsend at 4th),70,8/13/2015 12:20,Yerba Buena Center of the Arts (3rd @ Howard),68,652,Subscriber,94158
888475,330,8/13/2015 12:13,Howard at 2nd,63,8/13/2015 12:19,Yerba Buena Center of the Arts (3rd @ Howard),68,402,Customer,94607
888474,349,8/13/2015 12:13,Howard at 2nd,63,8/13/2015 12:19,Yerba Buena Center of the Arts (3rd @ Howard),68,517,Customer,nil
888473,323,8/13/2015 12:13,Market at Sansome,77,8/13/2015 12:18,2nd at South Park,64,457,Subscriber,94705
888471,446,8/13/2015 12:13,2nd at Townsend,61,8/13/2015 12:20,Howard at 2nd,63,415,Subscriber,94110
888468,383,8/13/2015 12:12,2nd at Townsend,61,8/13/2015 12:19,Embarcadero at Folsom,51,586,Subscriber,94062
888466,1423,8/13/2015 12:12,Steuart at Market,74,8/13/2015 12:36,San Francisco Caltrain (Townsend at 4th),70,519,Customer,nil
888465,1456,8/13/2015 12:12,Steuart at Market,74,8/13/2015 12:36,San Francisco Caltrain (Townsend at 4th),70,326,Customer,nil
888464,123,8/13/2015 12:11,Steuart at Market,74,8/13/2015 12:13,Embarcadero at Folsom,51,613,Subscriber,95008
888463,573,8/13/2015 12:11,Santa Clara County Civic Center,80,8/13/2015 12:20,Ryland Park,84,702,Subscriber,95112
888460,691,8/13/2015 12:08,Golden Gate at Polk,59,8/13/2015 12:20,Market at Sansome,77,583,Subscriber,94102
888459,334,8/13/2015 12:09,San Mateo County Center,23,8/13/2015 12:14,Franklin at Maple,21,121,Subscriber,94061
888457,338,8/13/2015 12:08,Powell Street BART,39,8/13/2015 12:13,Market at 10th,67,482,Subscriber,94107
888456,413,8/13/2015 12:07,Mechanics Plaza (Market at Battery),75,8/13/2015 12:14,Embarcadero at Folsom,51,463,Subscriber,94804
888455,345,8/13/2015 12:07,Market at 4th,76,8/13/2015 12:13,Harry Bridges Plaza (Ferry Building),50,599,Subscriber,94111
888453,516,8/13/2015 12:04,Mechanics Plaza (Market at Battery),75,8/13/2015 12:12,Embarcadero at Bryant,54,532,Customer,95050
888452,897,8/13/2015 12:02,Powell at Post (Union Square),71,8/13/2015 12:17,Townsend at 7th,65,278,Subscriber,94015
888451,745,8/13/2015 12:02,Market at Sansome,77,8/13/2015 12:15,Spear at Folsom,49,289,Subscriber,94102
888450,847,8/13/2015 12:01,Clay at Battery,41,8/13/2015 12:15,Golden Gate at Polk,59,419,Subscriber,94602
888449,620,8/13/2015 12:02,Mechanics Plaza (Market at Battery),75,8/13/2015 12:12,Embarcadero at Bryant,54,572,Subscriber,94087
888446,1505,8/13/2015 12:00,San Francisco Caltrain (Townsend at 4th),70,8/13/2015 12:25,Civic Center BART (7th at Market),72,309,Customer,2110041
888445,1223,8/13/2015 11:59,Spear at Folsom,49,8/13/2015 12:20,Embarcadero at Sansome,60,524,Customer,94105
888441,189,8/13/2015 11:58,Beale at Market,56,8/13/2015 12:01,Market at Sansome,77,569,Subscriber,94109
888440,1077,8/13/2015 11:58,Steuart at Market,74,8/13/2015 12:15,Washington at Kearny,46,300,Customer,94109
888439,472,8/13/2015 11:57,2nd at Townsend,61,8/13/2015 12:05,Harry Bridges Plaza (Ferry Building),50,533,Subscriber,94301
888438,549,8/13/2015 11:57,2nd at Townsend,61,8/13/2015 12:07,Harry Bridges Plaza (Ferry Building),50,506,Subscriber,94549
888437,477,8/13/2015 11:57,2nd at Townsend,61,8/13/2015 12:05,Harry Bridges Plaza (Ferry Building),50,283,Subscriber,94107
888436,508,8/13/2015 11:57,2nd at Townsend,61,8/13/2015 12:05,Harry Bridges Plaza (Ferry Building),50,459,Subscriber,94563
888435,763,8/13/2015 11:57,Spear at Folsom,49,8/13/2015 12:09,2nd at Folsom,62,625,Subscriber,94114
888434,305,8/13/2015 11:56,Howard at 2nd,63,8/13/2015 12:01,5th at Howard,57,546,Customer,2090
888433,470,8/13/2015 11:56,Paseo de San Antonio,7,8/13/2015 12:04,San Jose Diridon Caltrain Station,2,190,Subscriber,95113
888432,373,8/13/2015 11:55,Market at Sansome,77,8/13/2015 12:01,2nd at South Park,64,578,Subscriber,94025
888431,797,8/13/2015 11:55,Townsend at 7th,65,8/13/2015 12:08,Post at Kearny,47,267,Subscriber,94710
888428,273,8/13/2015 11:52,Townsend at 7th,65,8/13/2015 11:57,San Francisco Caltrain 2 (330 Townsend),69,193,Subscriber,94107
888427,341,8/13/2015 11:50,Yerba Buena Center of the Arts (3rd @ Howard),68,8/13/2015 11:56,Temporary Transbay Terminal (Howard at Beale),55,563,Customer,20009
888426,179,8/13/2015 11:49,Civic Center BART (7th at Market),72,8/13/2015 11:52,Market at 4th,76,599,Subscriber,94602
888424,183,8/13/2015 11:45,2nd at South Park,64,8/13/2015 11:48,Howard at 2nd,63,409,Subscriber,94118
888423,550,8/13/2015 11:44,San Francisco Caltrain 2 (330 Townsend),69,8/13/2015 11:54,Embarcadero at Folsom,51,651,Subscriber,94105
888421,880,8/13/2015 11:42,Embarcadero at Sansome,60,8/13/2015 11:57,Market at 4th,76,137,Customer,nil
888419,292,8/13/2015 11:41,Davis at Jackson,42,8/13/2015 11:46,Embarcadero at Folsom,51,209,Subscriber,94111
888418,291,8/13/2015 11:38,Clay at Battery,41,8/13/2015 11:43,Temporary Transbay Terminal (Howard at Beale),55,554,Subscriber,94111
888417,335,8/13/2015 11:38,2nd at Townsend,61,8/13/2015 11:44,2nd at Folsom,62,602,Subscriber,94070
888416,137,8/13/2015 11:38,Temporary Transbay Terminal (Howard at Beale),55,8/13/2015 11:40,Spear at Folsom,49,524,Subscriber,94107
888415,999,8/13/2015 11:35,Spear at Folsom,49,8/13/2015 11:51,Townsend at 7th,65,434,Subscriber,94105
888414,482,8/13/2015 11:36,Commercial at Montgomery,45,8/13/2015 11:44,5th at Howard,57,525,Subscriber,94611
888413,653,8/13/2015 11:36,Embarcadero at Bryant,54,8/13/2015 11:47,Mechanics Plaza (Market at Battery),75,521,Customer,95050
888412,613,8/13/2015 11:35,Market at 4th,76,8/13/2015 11:46,Harry Bridges Plaza (Ferry Building),50,328,Customer,nil
888411,404,8/13/2015 11:35,Embarcadero at Vallejo,48,8/13/2015 11:42,Embarcadero at Bryant,54,413,Subscriber,94105
888410,632,8/13/2015 11:35,Market at 4th,76,8/13/2015 11:46,Harry Bridges Plaza (Ferry Building),50,608,Customer,nil
888409,769,8/13/2015 11:34,Embarcadero at Bryant,54,8/13/2015 11:46,Mechanics Plaza (Market at Battery),75,572,Subscriber,94087
888406,227,8/13/2015 11:30,Mechanics Plaza (Market at Battery),75,8/13/2015 11:34,Spear at Folsom,49,313,Subscriber,95616
888405,303,8/13/2015 11:30,Embarcadero at Bryant,54,8/13/2015 11:35,Harry Bridges Plaza (Ferry Building),50,394,Subscriber,94080
888404,137,8/13/2015 11:29,Beale at Market,56,8/13/2015 11:32,Temporary Transbay Terminal (Howard at Beale),55,311,Subscriber,94122
888403,432,8/13/2015 11:27,Embarcadero at Sansome,60,8/13/2015 11:34,Mechanics Plaza (Market at Battery),75,463,Subscriber,94107
888402,1061,8/13/2015 11:27,Grant Avenue at Columbus Avenue,73,8/13/2015 11:44,San Francisco Caltrain (Townsend at 4th),70,652,Subscriber,94105
888401,23925,8/13/2015 11:26,Steuart at Market,74,8/13/2015 18:05,2nd at South Park,64,427,Customer,902104
888400,223,8/13/2015 11:26,San Antonio Shopping Center,31,8/13/2015 11:30,San Antonio Caltrain Station,29,72,Subscriber,94103
888399,805,8/13/2015 11:26,2nd at South Park,64,8/13/2015 11:39,Commercial at Montgomery,45,549,Subscriber,94107
888398,862,8/13/2015 11:26,San Francisco Caltrain (Townsend at 4th),70,8/13/2015 11:40,Mechanics Plaza (Market at Battery),75,634,Subscriber,94301
888397,887,8/13/2015 11:25,Embarcadero at Sansome,60,8/13/2015 11:40,Embarcadero at Sansome,60,137,Customer,nil
888395,259,8/13/2015 11:23,Broadway St at Battery St,82,8/13/2015 11:28,Grant Avenue at Columbus Avenue,73,371,Customer,nil
888394,523,8/13/2015 11:23,Market at 10th,67,8/13/2015 11:32,San Francisco Caltrain 2 (330 Townsend),69,484,Customer,nil
888392,1111,8/13/2015 11:23,Mechanics Plaza (Market at Battery),75,8/13/2015 11:41,Embarcadero at Sansome,60,390,Customer,60047
888390,1183,8/13/2015 11:22,Mechanics Plaza (Market at Battery),75,8/13/2015 11:41,Embarcadero at Sansome,60,334,Customer,60047
888389,337,8/13/2015 11:22,Broadway St at Battery St,82,8/13/2015 11:28,Grant Avenue at Columbus Avenue,73,426,Customer,nil
888383,379,8/13/2015 11:15,2nd at South Park,64,8/13/2015 11:21,Yerba Buena Center of the Arts (3rd @ Howard),68,558,Customer,20009
888382,287,8/13/2015 11:15,Embarcadero at Folsom,51,8/13/2015 11:19,Mechanics Plaza (Market at Battery),75,532,Subscriber,94804
888381,538,8/13/2015 11:14,Grant Avenue at Columbus Avenue,73,8/13/2015 11:23,Temporary Transbay Terminal (Howard at Beale),55,589,Subscriber,94133
888377,759,8/13/2015 11:12,Spear at Folsom,49,8/13/2015 11:24,Embarcadero at Sansome,60,137,Customer,nil
